Text,Sentiment
joao paulo armando monteiro sao lado dilma levou lavagem levaram surra ai nao entendo,Positive
pensem lado bom antes dilma fidelix ne,Positive
nao sinto culpada ter ido protestos ano passado hoje apoiar certa forma reeleicao dilma melhor aecio marina,Positive
voces sao riquinhos iphone comida mesa todo mes claro nao sabem quanto dilma ajudou pais verdade,Positive
vcs tao reclamando to feliz ser dilma novo pior ta nao vai ficar menos melhor,Positive
nao espera danilo gentili tao inteligente diz votou dilma rousseff,Positive
marina apoiar aecio ja pra dilma,Positive
depende la diferencia dilma y aecio si es mucha sera depreciacion del real y caida bovespa,Positive
dilmapravencer euvoteimarina dilma aecio apurado presidanta aecio marina regina duarte,Positive
dilma aecio marina barcelona real madrid,Positive
milhoes sao votos diferenca dilma rouseff aecio neves dois irao turno ja somam votos apurados,Positive
eleicoes sao paulo aecio milhoes votos dilma dilma milhoes bahia,Positive
onda protestos pra nada dilma reeleita nao vai ser prova brasileiros sao bando trouxas,Positive
faco faculdade particular moro bairro nobre sul cade vcs dizendo votei dilma bolsa familia,Positive
estado minas diz ter sido melhor governador povo elegeria dilma tanto adoram,Positive
agora q pessoa acha superior pq acha dilma despreparada q brasil ta merda rsrsrs,Positive
legitimo nordeste votar eleger dilma legitimo questionar politica elege eternamente identica sarney acm,Positive
parabens p vc nao to sendo ironica ta parabens qualquer coisa melhor q dilma,Positive
segundo turno delineado apesar restricoes aecio sao infinitamente menores dilma agora voto aecio,Positive
maioria reclama dilma adolescente ve tudo tv ainda diz revolucionario,Positive
diz quer brasil melhor vota aecio dilma,Positive
eleicao agora dilma aecio perderao votos primeiro turno votos marina sao variados favorecem levemente dilma,Positive
certo aecio corrupcoes dilma,Positive
todos votaram dilma lei newton toda acao existe reacao so nao cobrem proprio persistente erro,Positive
voces sao tao desnecessarios quanto vitoria dilma,Positive
todo mundo reclamou dilma nao fazia porra nenhuma agora votam nela pf ne galera bom senso,Positive
dilma aecio brasilmarina agora vamos apoiar aecio tirar ptista poder forapt foradilma,Positive
mineiros nao adoram dizer aecio maravilhoso etc pq dilma ta liderando mg to entendenu nada,Positive
apenas todos empresarios sao contra dilma sabemos porque,Positive
nordeste so vota dilma ne obvio pq facil fazer filho receber bolsa familia trabalhar,Positive
escuta aecio otimo governante minas tanto ta perdendo p dilma estado,Positive
marina nao ira declarar voto certeza psb sim conheco ira apoiar dilma,Positive
olha nao queria dilma novo melhor aecio vamos combinar vida ta foda,Positive
nao quero dilma gente vcs realmente acham neoliberalismo aplicado aecio vai melhorar coisas,Positive
queriam mudancas ta certo aecio melhor dilma tbm vai ser tudo igual brazil is ready to austin mahone,Positive
aecio ganhando fortemente dilma sao paulo,Positive
dilma novamente melhor psdb aecio so acabou pais assumirem brasil pena,Positive
aecio so precisa usar estrategia dilma fazer mesma pergunta voces acham podem gerir melhor real criou,Positive
marina apoiar aecio acho ainda chance ganhar apoiar dilma vai ser baita filha putagem,Positive
entao vcs acham aecio melhor dilma so rindo,Positive
amigo aecao cada palavras falava mg la dilma ta ganhando novo governador pt hein,Positive
incrivel ainda gente surpreso dilma lideranca,Positive
gente lindo dilma poder tirar pt poder colocar pessoa nao vai fuder classe porra,Positive
alguem faz infografico pra mim dilma aecio tentem convencer sao diferentes favor,Positive
mesmos odeiam mgf deixa bahia margens falencia declaracao reub sao mesmos apoiam dilma deixar,Positive
dia encontrar dilma vou xingar tanto,Positive
porcentagem aecio caindo certeza continuado bom governador minas tava empatando dilma,Positive
menos povo sao paulo inteligente votou aecio maioria nao dilma,Positive
senti orgulho brasileiros protestos contra governo ai eleicoes dilma vai pro segundo turnonossa legal trouxas,Positive
melhor aecio dilma to achando vai levar,Positive
ate presidente botafogo sendo presidente brasil melhor dilma to brincando gente,Positive
apuracao tempo real dilma lugar urnas apuradas placareleicoesuolbrturnors eleicoes,Positive
sobre vces votaram dilma vces sao otarios assim fazem curso,Positive
pensem lembrem q psdb fez brasil dilma melhor aecio acordem,Positive
nao centavos sao aviao vc derrubo bolsa familia bolsa puta bolsa escola padrao fifa dilma vadia,Positive
serio noticia li agora estado sao paulo ate momento aecio dobro votos dilma sera,Positive
lembro tanto neguin pagando revolucionario epoca copa pa agr chupando dilma,Positive
realidade brasileiro contenta pouco so pq dilma fez monte bolsa caralho mulher melhor poupem,Positive
aecio melhor dilma,Positive
nao fa psdb acho tao corrupto quanto pt ser sincero melhor anos dilma olha ser pensa,Positive
apuracao tempo real ce dilma lugar urnas apuradas placareleicoesuolbrturnoce apuracao estado eleicoes,Positive
sei acabou minas garanto dilma nao melhor solucao,Positive
votarei nele so pra ver dilma rousseff cair,Positive
infelizmente aecio dilma sinceramente eh melhor aecio,Positive
melhor dar tucanada pra voces rt separem nordeste brasil deem dilma presente pra ja querem tanto,Positive
dilmapravencer euvoteimarina dilma aecio apurado presidanta aecio marina trilhos,Positive
facebook todos odeiam dilma poucos sao apoiam menos aprovam governo,Positive
dilma ganhado aecio minas,Positive
melhor dilma ne gabs hahahah,Positive
todos ali dilma melhor miga,Positive
ok n sei politica dizer q dilma melhor q aecio icon lindo amei,Positive
engracado vaiaram dilma copa votaram nela hoje melhor nao ter vaiado,Positive
amigo governo dilma muita corrupcao escandalos,Positive
pra ser sincero nao acho ganha acho dilma reelege anos pt governo,Positive
gigante acordou ainda votou dilma melhor ta dormindo,Positive
faz apoiar dilma segundo turno,Positive
ignorancia galera aecio dilma melhor deixar merda q ta q afundar,Positive
aecio nao bom pernambuco dilma deixou ser marina tambem nao entao tamos lascados,Positive
dilma bem melhor aecio disse tudo,Positive
marina vai apoiar aecio prepara dilma mudabrasil,Positive
vou super apoiar dilma nesse turno pq psdb nunca,Positive
alguem vota dilma condicoes brasil encontra hoje dia vcs sao burros,Positive
voces votaram dilma sao uns otarios,Positive
bom queridos ja agora dilma aecio,Positive
eleicao ta facil pro aecio nao precisa propostas so continuar criticando dilma casos corrupcao,Positive
acho lindo ver voces odiando dilma coisa culpa governo estadual favor prossigam,Positive
ai urnas nordeste sao apuradas dilma abre ashuashiaushuiahsiuahsuhaishuiashuiahsuiahsiuahsiuhasuhuashiuashuias,Positive
fiel dilma nao leva nada youtubewatch v rdk sjkno,Positive
apuracao tempo real to dilma lugar urnas apuradas placareleicoesboluolbrturnoto apuracao estado eleicoes,Positive
acho facil votarem dilma,Positive
gente sei q nao ha outra opcao aecio mil vezes melhor dilma ne reinado dilma ja deu renova,Positive
pareco confiante aecim acredito dilma leva segundo turno,Positive
pensa assim melhor dilma ganhar aecio ganhar,Positive
to rindo aqui tao bom pra minas ta perdendo pra dilma tbm minas nao concordo governo,Positive
brasil nao quer mudar apuracao tempo real dilma lugar urnas apuradas placareleicoesuolbrturnosp eleicoes,Positive
achava vem forte votacao expressiva rejeicao dilma bem maior q,Positive
vcs tao zuando marina torce pra apoiar dilma nao ja sabe ne,Positive
melhor ei dilma vtnc desde copa mundo ainda frente,Positive
x razoes pra nao querer dilma anos melhor todas simples alternancia poder base democracia,Positive
engracado brasileiro fez porrada protesto falando gigante acordou vota dilma,Positive
gente falando q dilma eh melhor opcao,Positive
nao veii vota aecio td melhor q dilma so n deixa d votarrr,Positive
dessa vez nao dilma votei senhora votarei novo turno leva sao tucanos,Positive
sao paulo decepcao total sao paulo cheiro fraude eleitoral aecio dilma,Positive
marina apoiar aecio segundo turno ja pra dilma,Positive
continuo tranquilo presidente pesquisas erraram feio porem erro relacao marinaaecio margem dilma confirmou,Positive
nao gosto nada dilma melhor aecio cara cu frouxo,Positive
votassem coitado eymael nao dilma,Positive
voto nao dilma nunca sera aecio portanto voto ja decidido segundo turno,Positive
vcs tao ai adorando dilma nao consigo ver vantagem nela ganhar aecio ganhar desses dois prefiro euzinha governando,Positive
cada eleitor entendesse antes dilma marina saberia ser votador inteligente aecio nesses putostravestidos pt,Positive
voces estao parabens mostraram quanto sao babacas votaram dilma novamente,Positive
agora marinona vai apoiar aecio entao acho dilma nao ganha ano,Positive
engracado dilma sendo sapatao nao apoia tanto gays arrombada,Positive
nao acredito dilma recebeu tantos votos assim cara voces sao tao incoerentes,Positive
nao sei quao melhor aecio deixa ser dilma acho nao esperava porcentagens primeiro turno hein,Positive
motivos pra aecio ser melhor q dilma vc entao,Positive
aecio tao bom minas dilma ta frente cade aprovacao,Positive
dilma ganhar ano sao anos pt certeza,Positive
to aqui torcendo pra dona marina apoiar aecio so pra ver perninhas dilma comecarem tremer medo,Positive
dilma so recebeu voto pessoas sao manipuladas bolsa familia,Positive
aecio fala bem demais dilma preparar pra nao cair armadilha deste cheirador legal sal vai rsssssssssss,Positive
dilma bateu aecio mg hahahah brasil x alemanha derrota surpreendente ano,Positive
el objetivo evitar dilma ganara en vuelta y lo lograron dividiendo la izquierdasubestimo la derecha,Positive
dilma deve estar planejando queda aviao cuidado aecio,Positive
pq vc nao vai morar disneylandia q sao estados q votam dilma,Positive
acho inteligente vota dilma vota alkimin,Positive
dilma aecio foda vou morar jamaica voces sao uns filhos puta,Positive
nome daquela doenca faz pessoas votarem dilma aecio ainda tirarem foto disso algo bom,Positive
mesma galera qur tava rua votou dilma achei inteligente,Positive
engracado todo mundo fala mal dilma blablabla vai ver resultao plou ta liderando,Positive
apuracao tempo real dilma lugar urnas apuradas placareleicoesuolbrturnorn eleicoes,Positive
ai viro pra min falo q dilma nao roba,Positive
aecio governante tao bom perdendo dilma minas gerais,Positive
preocupante q dilma aecio ver marina sim cair cu bunda,Positive
povo outros estados acham q aecio melhor dilma,Positive
supero en su calculo optimista gana dilma igual creo pero la va sufrir,Positive
foda dilma x aecio quero saber messi x cristiano melhor,Positive
nao sei retardado pessoa q votou marina votou dilma sinceramente,Positive
nojo sinto olho resultado incrivel raiva tomando conta momento dilma pezao ganhando,Positive
to vendo numeros nordeste dilma mto forte la,Positive
votou dilma sao familias gigantes nao nenhum opiniao politica formada so sabe midia passa nao facam,Positive
votou naquele morreu melhor dilma,Positive
desculpem votei marina n vou apoiar aecio dizendo voto dilma aecio sulista nao apareceu nordeste,Positive
vcs sao troxa visto dilma ficaria primeiro iria pro segundo turno,Positive
boa gente vcs acham dilma melhor aecio,Positive
aecio ganhar tempo voces verao melhor ter deixado dilma podem anotar brasil vai falir,Positive
posso nao saber politica ce pega dilma aecio pra comparar ta cara melhor ne gente,Positive
parece voces nao entendem melhor nessa eleicao dilma mano parem ser modinha querendo pagar cool odiando pt,Positive
nenhum tres primeiros candidatos sao bons nao but males ali dilma menor desses males,Positive
aecio neves le sacando ventaja dilma en sao paulo,Positive
resultado surpreendente ate agora ultima pesquisa dava dilma aecio marina ta dando,Positive
nao aceito dilma aecio pro segundo turno,Positive
disse pra mim q sao povo nordeste votam dilma,Positive
milhoes votos marina voto pra caramba eim dilma pegar menos milhoes votos ja bom tamanho,Positive
segundo turno dilma perde bom ser aecio todos votaram outros votam nele,Positive
ia luciana dilma logo agora pra tentar evitar acontecendo agora,Positive
dilma melhor aecio,Positive
calma vc ta nervosa igual dilma,Positive
sao dois candidatos incompetentes dilma so quer copa aecio entorpecentes np,Positive
todo mundo ja sabia ia dar dilma aecio continuam reclamando pq brasileiro so reclama nao faz bosta nenhuma real,Positive
brasil la segunda vuelta dilma misma escogio caminar el borderline pero le lo sensato aunque taaanto,Positive
chato turno aecio dilma nao vai ter bate boca baixaria muita forninho caindo,Positive
tao falando sobre aecio nao ter vencido minas gerais diferenca pra dilma pouquissima aecio reeleito,Positive
jeito pt atacou durante toda campanha dificilmente vai apoiar dilma,Positive
qalqer coisa ia ser melhor q dilma sro,Positive
melhor dilma aecio aecio dilma ja roubou demais socorro huahushuahuhsua,Positive
sao contextos diferentes relevante lembrar deu dilma certa tranquilidade turno,Positive
dilma frente parabens povo brasileiro voces sao ricos,Positive
empate tecnico pontos menos dilma datafolha ibope sabe nada inocente,Positive
sao paulo cheiro fraude eleitoral aecio dilma,Positive
dilma aecio dupla dinamica suja mal lavado,Positive
dilma aecio fico aecio pq confiavel fez minas lugar melhor,Positive
menos vai pra segundo turno ai dilma perde legal,Positive
proxima vez nao mande dilma tomar cu so nao votar nela educado desrespeitar lider,Positive
