"","text","comment_id","sentiment"
"3170","como bom judeu jesus contra homicidio favor pena morte",7615,1
"3171","ser humano virou lunatico",7625,0
"3172","gostei video youtubeyrvimzrsam aria rosario vs jair bolsonaro cortes ano ",7626,1
"3173","q condicoes decidir nada entao responsavel decidi",7629,1
"3174","muito bom tmj",7630,1
"3175","mais cedo apostolo estevam hernandes afirmou bolsonaro precisa pregar amor tolerancia quiser conquistar evangelicos eu respeito discurso discurso raivoso e biblico explica lider renascer cristo anualmente promove marcha",7632,0
"3176","nem podemos causar lesao celular individuo adulto implica morte imagina causar morte completa embriao",7633,0
"3177","e cristao",7635,0
"3178","chupa essa seu jornaleco mentiroso acabou a mdia brasileira ainda bem que temos internet",7636,-1
"3179","tudo legitima defesa matar bandido e livrar opressao mao cheia dedis",7637,-1
"3180","mais cedo apostolo estevam hernandes afirmou bolsonaro precisa pregar amor tolerancia quiser conquistar evangelicos eu respeito discurso discurso raivoso e biblico explica lider renascer cristo anualmente promove marcha",7639,0
"3181","chupa essa jornaleco fe merda mentiroso brasil acima de tudo deus acima de todos e vocs l embaixo com o capeta",7640,-1
"3182","minha amiga marcha pra jesus viemos aqui pra servir honrar deus alegria nada alem disso",7644,1
"3183","retweeted jair bolsonaro sao paulo maio a marcha jesus brasil acima tudo deus acima todos lfrbnxzb twitterjairbolsonarostatusvideoutmsource",7645,1
"3184","concordo bom ficarem la manter ritmo juiza subst moro e boa",7649,1
"3185","ih ta querendo impressionar pior maneira sai desses caras",7650,-2
"3186","o indicado lula passa ciro pau digo ciro vai roubar votos marina nadar bracada voto indecisos",7658,-1
"3187","a melhor escolha jair bolsonaro e paulo guedes e cerebro vai tirar pais atoleiro",7659,1
"3188","ele e catolico esposa evangelica",7661,0
"3189","gostei video youtubevopspipao fascista jair bolsonaro choca ator ingles entrevista",7664,-1
"3190","retweeted magno malta na marcha pra jesus hoje tarde milhares pessoas marchando favor vida comigo esposa amigo ao contrario facebookbeniciojosepo sts",7665,1
"3191","melhor jair acostumando bolsonaropresidente",7669,1
"3192","ranco usa religiao ganhar devoto",7670,0
"3193","mas outros presidentes fizeram tb ou melhor fez pior",7673,0
"3194","olavo ministerio educacao e pedrada forte imagina",7674,1
"3195","bolsonaro e covarde se ajoelhou mecanismo sistema representa direita ruas apoiando caminhoneiros lutando intervencao bolsonaroumafraude twittermapimstat us",7675,-1
"3196","na biblia diz pode defender simmataras quer dizer vires assassino entendeu moleque",7676,0
"3197","gostaria ver desembargadores trf suprema corte eles deram mole pro ladro lula",7677,-1
"3198","quanto materialismo irmao o espirito e imortal vagabundo reencarna",7688,0
"3199","claro q se vc matar ta errado mas feto e diferente pq nao e crianca ainda",7689,-1
"3200","basta alguem postar algo sobre asno nunca trabalhou vida  coisa seguidor seguidora faz e que falar pt nao entendem pra ver e lixo humano precisa ser petista qualquer outra coisa basta ter bom senso",7693,1
"3201","foda opiniao enfia fundo rabo opiniao petista merda voto quiser rabo rasgado",7697,0
"3202","ser politico brasil e excelente negocio dada mentalidade brasileiro quero pensar bolsonaro e diferente decepcionar dai pra brasil acaba vez pra mim",7700,1
"3203","um cara diz bandido bom bandido morto nao pode ser deus nao mataras essa e palavra deus falar fazer faz so pensando poder presidencia nao digno ser humano foi deputado durante  nao fez sequer lei beneficio povo",7702,0
"3204","volta estaca zero pra decide vingar matar pode ser justificavel sim por necessidade sistema justica independente justificativas autores crimes",7704,1
"3205","bolso e parece honesto independente bispo altar",7705,1
"3206","ano passado nacionalista maldito araque jair bolsonaro delirio hino estadunidense bateu continencia recentemente disse amazonia brasil ou e continuacao temer conseguiu fazerapesar falsidade oposicao",7714,-1
"3207","ninguem disse q no problema apenas q bolsonaro e bobo",7715,-1
"3208","que maldade quem mandou matar torturar mostra pra mim video materia sobre o mal povo e repetir q outros falam provar nada se indo igreja parabens pra porque jesus veio pecadores",7719,0
"3209","como existissem idiotas ateus sabios religiosos nao misture coisas hoje brasil precisa e pessoa provou render sistema corrupto capacidade intelectual gerir pais ate agora existe",7730,-1
"3210","este video ai mostra verdadeiro carater bolsonaro tenta explicar sobre privilegios recebe se video bombasse eleicoes  perderia eleitores",7733,1
"3211","priscilla precisa justificar o debate ideias respeito e sempre valido amplia conhecimentos abraco",7735,2
"3212","se ser politico brasil bom negocio acha haveria familias politicos politico saotodos iguaisso muda legenda",7737,1
"3213","jair bolsonaro e entusiasta ditadura militar estatizante paulo guedes ministro fazenda jair bolsonaro e privatista a conta brasil jair bolsonaro vai fechar nunca crusoebredicoesfa torbolsonaro",7740,1
"3214","ai time imbativel",7744,1
"3215","primeiro pena morte serve punir cometeram crimes graves proprio deus instituiu que tal dar lida biblia parar falar besteira",7745,0
"3216","na marcha pra jesus hoje tarde milhares pessoas marchando favor vida comigo esposa amigo ao contrario midia mentirosa esquerdista escreveu aplaudido ovacionado povo",7746,1
"3217","eu tbem pq e unico parece estar ligado maldito foro de sp twitterbarcelosnubia status",7747,-1
"3218","esse amamos israel maximo vai ser eleito feliz frase muitos entenderao digo falar ama israel e declarar amor deus israel e povo santo deus",7748,2
"3219","esse jaborsta da pena ataca trump odeia tudo faz admite errado tudo previu agora repete mesmas falacias contra ti",7749,-1
"3220","a eleicao e presidente papa rabino bispo buda pai santo flamengo academicos tucuruvi",7754,0
"3221","boa noite poderia pedir pouquinho atencao vcs entao poderia estar roubando aqui pedindo vcs bloqueiem nessa rede social tenho reputacao  aninhos twitter ta dificil mantela crise obg cgrfwwt",7756,-1
"3222","sem querer fesdenhar apoiam poderia somar   bolsonaro a funcao ta pra tentar desgastar jair bolsonaro falhado nisso facilitar pra algum tucano eles fama terem sido absorvidos establishment toa",7759,-1
"3223","foi maravilhoso o povo aplaudido e orou",7763,1
"3224","claro amigo requer intimidade e diferente agora conviver infelizmente vezes escolha seja patente maconheiro mala politico ficha parlamentar ter boa relacao",7764,1
"3225","tentando argumento pra justificar candidato q tentando colocar bancos poder estou ainda esperando proposta liberal amoedo pro mercado financeiro",7767,0
"3226","eu entendo preocupacao e evento nacional evangelicos ele e cristao apoiador familia israel ele la movimento qualquer lideranca",7769,0
"3227","pois e cara indeciso pastel carne frango qxwg",7770,0
"3228","eu busco votar nessa eleicao  pessoa bem presidente nacao brasileira por votarei jair bolsonaro favor mandamentos jesus agrega bons ensinos amada nacao deus abencoe brasil santa paz twitterpastormalafaia status",7773,-1
"3229","e certo mae ter q ficar crianca",7775,1
"3230","ahuahauh pds crer cara frequentava igreja qd uns  anos anos atras eles pediam oferta oferta especial oferta milagre q q molhar sangue auhuahuahuah gostei daquilo",7778,1
"3231","eu vou votar nele nao futurista cada coisa tempo",7781,-1
"3232","e fakes dizendo vaias e bom jair acostumando  aaglrd",7782,1
"3233","nao creio estrutura emocional cargo",7783,0
"3234","os pastores ladroes igrejas deveriam pagar imposto villa louco",7786,-2
"3235","os pes barro substituidos coturnos pesados jair bolsonaro coturnos vao chutar bem longe toda esquerdalha maldita fodendo brasil euvotobolsonaro rynxnrio",7787,-1
"3236","vou citar exemplo sou cristao casado no trabalho organizam uns churrascos tem bebida solteiros arranjam mulheres enfim principio ambiente pra mim contudo vou festa converso todos qdo bicudos casa",7788,0
"3237","sou cristao voto e",7793,0
"3238","os pes barro substituidos coturnos pesados jair bolsonaro coturnos vao chutar bem longe toda esquerdalha maldita fodendo brasil euvotobolsonaro",7795,-1
"3239"," pelos frutos conhecereis possivel alguem colher uvas espinheiro figos ervas daninhas  assim sendo toda arvore boa produz bons frutos arvore ruim da frutos ruins mateus    se chegar presidencia prestar tiramos",7796,-1
"3240","o cara pode ser favor todo tipo maldade tirar terra coitados indios quilombolas mas pq vai igreja e santo acho facil ir pro inferno morrer",7800,2
"3241","hipocrita hipocrita",7808,-2
"3242","nao e bom que",7809,1
"3243","cara hipocrita idolatra torturador assassinos twittermarciostat us",7811,-2
"3244","se puder de rt obrigado",7813,-1
"3245","o politico pra ganhar eleicao vende alma diabo",7817,0
"3246","a favor vida bandido bom e bandido morto",7821,-2
"3247","tbm acho melhor jair acostumando governo direita e defende jair bolsonaro eleito presidente brasil outubro melhor jair preparando textao pro jornal dia seguinte",7823,2
"3248","lugar certo meio povo deus twitteroglobopolitica status",7826,1
"3249","aqui estados unidos exercito dizemos estados unidos primeiro politico sujo voce cadeia covarde sai ai presidente voce vai folder",7830,-2
"3250","vao ter engolir remedio indigesto corruptos vem logo outubro brasil clama capitao",7833,-2
"3251","teria possibilidade incerta acao desastrosa aborto pior punir pessoa antes pensasse cometer crime certo a verdade e aborto e injustificavel unica funcao controle demografico disfarcado direitos",7834,-1
"3252","aqui estados unidos exercito dizemos estados unidos primeiro politico sujo voce cadeia covarde sai ai presidente voce vai folder",7836,-2
"3253","se puderem deem rt obrigado",7837,-1
"3254","na marcha pra jesus hoje tarde milhares pessoas marchando favor vida comigo esposa amigo ao contrario midia mentirosa esquerdista escreveu aplaudido ovacionado povo nxaypj",7838,1
"3255","engano querido esposa e evangelica ele sabe onde pode vir vitoria nao e atoa fala brasil acima tudo deus acima todos shalom",7840,1
"3256","vc portavoz jesus agr pra dizer q apoiaria discipulos jesus andavam armados espadas alias sempre deu direito auto defesa pesquisa antes falar merda mlk volta la pra mundinho lacracao qm sabe vc arrume algum amigo carent",7842,1
"3257","o politico brasileiro comeca ser corrupto assim e eleito aceitar salario e todas mordomias alem primeiro ato e aumentar proprio salario",7844,-1
"3258","mentiroso tle",7845,-1
"3259","pra vc acha facil youtube",7846,1
"3260","jesus mandou discipulos levarem espadas consigo escolheu nenhuma mulher discipulo comecar conversa va ler algum livro jovem qualquer",7848,0
"3261","vc ver nivel bolsonaro esse farsante",7851,-1
"3262","pior e bandido usando missa palanque antes ser devidamente enjaulado",7853,-2
"3263","jair se envolver com religio uma furada saia fora deixe o magno nela e voc com propostas para o futuro tipo enfrentar a criminalidadesanamento bsico com mais verbas para a sade educao o que o cidado necessita mais nesse momento nmdyn",7858,0
"3264","se bolsonaro e e diferente deve ter quadro pessoas diferente governovice carla e antidoto doenca distorcida ideologia genero privilegios coitadismoe saudemelhor curriculo medico brasil cdrlair ribeiro",7862,0
"3265","ele e catolico",7866,0
"3266","segunda andreazza vai chamar bolsonaro populista oportunista usa nome deus ganhar voto etc que sono",7869,-2
"3267","a maioria ambientes e bom",7871,1
"3268","o acho engracado e pessoas nunca leram pagina biblia querendo fazer interpretacao teologica acham amor la significa concordar tdabsurdo e ter comunista cristao",7872,1
"3269","apoia opressao tortura nao apoia vagabundo",7873,-1
"3270","ainda bem bom senso falou pouco e acima cima todos e palco representa",7878,1
"3271","com certeza falei sentido ter outro grande evento cristao catolico corpus christi rsrs",7879,0
"3272","o tico teco entraram curto",7880,0
"3273","ele e catolico cara",7882,0
"3274","acredito escreveu pensar frase sentido inverso certo",7885,1
"3275","doria jair bolsonaro macha jesus enganar fieis nome deus hoje da dinheiro respeito fieis aproveitadores",7886,0
"3276","venha ca macarrao molho criticava tanto honesta presidente hoje nesse canal ridiculo silvio graca santos exalta bolsa nailon como critico parcial redeglobosta critico todos",7889,-2
"3277","bem q pode licenciar  anos acho arriscado contar casamento perder vaga aqui",7893,-1
"3278","segue marcha amigo sxcib",7894,1
"3279","so coisa pra dizer melhor jair acostumando",7896,1
"3280","jair bolsonaro e politico assediado posiciona com jeitao popular vai comunicando ganhando credibilidade todas classes sociais categorias agindo estrategicamente apoiando deixando apoiar movimentacoes politicas dependendo contexto",7903,0
"3281","ainda bolsonaro marcha comercio gospel marcha inventada homens nada ver jesus tanto dinheiro jogado devia ser usado alimentar famintos investir algo faz necessitado crescer profissionalmente",7909,-1
