Date,Sentiment,comment_id,sentiment
26/10/2014 08:18,primeira vez primeira eleitora votar secao voto alternancia votei foradilma forapt aecio,44106,-1
26/10/2014 08:17,hoje vamos votar,44113,-1
26/10/2014 08:16,aci nao to naquele desespero votar gente vai ganhar ta cara ne emabiggestfansdaciaig aci,44115,-1
26/10/2014 08:15,boa sorte presidente brasil livre desse cancer hoje rumo planalto,44117,0
26/10/2014 08:15,bom dia rumo vitoria pastor,44118,1
26/10/2014 08:14,eleicao vai provocar efeito domino contra ditaduras bolivarianas vagabundas agoraeaecioconfirma,44121,1
26/10/2014 08:14,campanha continuar mentindo historia envenenamento vai perder voto,44123,-1
26/10/2014 08:12,presidente brasil deus justo,44128,1
26/10/2014 08:09,bom dia povo twitter hoje grande dia,44139,1
26/10/2014 08:08,aci tamosaciaig juntos deus ilumine mente coracoes brasileiros discernimento votar boa sorteaciaig aci,44144,-1
26/10/2014 08:07,noticia nao hora acontecer segurar noticia nao eh democratico fere liberdade imprensa,44148,1
26/10/2014 08:05,impunityorganizedcrime spain rato ex imf director accusedbyblackcards in switzerland notinjail forocoches foroshowthrea d php t 0awv9aiu tokyo,44154,0
26/10/2014 08:04,aci potiguar antes tudo forte academicos medicina natal ad4,44160,1
26/10/2014 08:03,acabo receber mensagem celular pais vcs querem revoltado nao voto ladrao,44162,-1
26/10/2014 08:01,nunca perdoarei obrigar votar somostodosdilma votodilma,44164,-1
26/10/2014 08:00,nao vejo hora pais largar querer ser vermelho voltar ser verde amarelo hoje eleicao aecio,44165,-1
26/10/2014 08:00,proximas eleicoes aqui serao assim nao votarem certo,44166,1
26/10/2014 07:59,votar co consciencia votar agoraeaecioconfirma,44169,-2
26/10/2014 07:59,tudo der errado vc nao representa,44170,-1
26/10/2014 07:58,deus ilumine mente cada brasileiro opcao mudar brasil melhor agoraeaecioconfirma,44173,1
26/10/2014 07:58,chuaaaaa borah votar antes dormir aecioneves cadaumumavez foradilma votodemocradotico votoinsecreto,44174,-1
26/10/2014 07:58,vamos bom dia brasil hoje aeciopelobril,44176,1
26/10/2014 07:58,agoraeaecioconfirma dia verdade ira vencer mentiras descaso brasil confirma,44178,-1
26/10/2014 07:57,potiguar antes tudo forte academicos medicina natal ad4,44179,1
26/10/2014 07:57,grande dia confirmaremos melhor goias brasil,44180,1
26/10/2014 07:56,aecio fe onda final bater pt glo boybm aecio,44181,0
26/10/2014 07:55,minutos aecio fe onda final bater pt glo boybm aecio,44184,0
26/10/2014 07:55,partidarios serao elegantes sempre vencer petistas vao quebrar pais agoraeaecioconfirma,44185,-3
26/10/2014 07:54,agora vou votar claro fuiiiiiiii,44188,-1
26/10/2014 07:52,vai dormir petralha espero fraudem urnas manipular resultados viva democracia aecio,44190,1
26/10/2014 07:52,chegou grande dia nao lembro algum dia levantei votar tanta empolgacao agoraeaecioconfirma,44191,-1
26/10/2014 07:51,usando azul atrair partidarios nao funcionou sabem enxergar coracao agoraeaecioconfirma,44195,1
26/10/2014 07:50,bom chegou grande dia vitoria,44197,1
26/10/2014 07:49,alguem ai ja viu santinhos dilma misturado jornalzinho azul amarelo denunciando ai veja eh censurada neh,44198,-1
26/10/2014 07:49,rio bom bombando mermao,44200,1
26/10/2014 07:48,li vi sobre campanha sentimento vai vencer eleicoes conferir,44204,-1
26/10/2014 07:48,bom diaads bom dia,44205,2
26/10/2014 07:45,vamos votar dilma fazer brasil grande nacao assim cuba venezuela bolivia,44208,-1
26/10/2014 07:42,cencordo vitoria enfrentara forte oposicao exigir punicao cometeram crimes,44211,1
26/10/2014 07:40,vamos nessa irmao dever civico brasileiro hoje nao so votarads votar aeciopelobrasil,44213,0
26/10/2014 07:39,vai ser disse presidanta povo nao bobo indo votar eaecioconfirma teufilho naofoge luta,44216,-2
26/10/2014 07:38,bom exercicio democracia todos neste dia vou,44218,1
26/10/2014 07:38,hoje dia lierdade brasil vai eleger presidente pais livre pt asseclas agoraeaecioconfirma,44219,0
26/10/2014 07:36,bom dia nacao vamos urnas fazer dever civico hoje dever civico nao apenas votar votar pra mudar,44222,1
26/10/2014 07:32,ta medo perder mamata,44225,-1
26/10/2014 07:29,barato querer fazer nenhum trocadilho po debate globo nao virou voto lado outro,44232,1
26/10/2014 07:29,aci alea jacta est aciaig af8 sorteaf8 af8 lancada favor guerreiro vamos luta,44233,0
26/10/2014 07:29,toda sorte politico ta parabens ter postura diretriz bater frente bando pt,44234,0
26/10/2014 07:28,chegou dia obrigada todos apoio carinho bom dia bom voto deus proteja ilumine todos,44235,2
26/10/2014 07:27,bom dia aecio,44237,1
26/10/2014 07:26,esperto urnas fraudadas nao emitem sinal sonoro apos confirmar voto chame pm melhor fazer barraco doq ter pt anrq,44238,2
26/10/2014 07:23,sabe tudo nunca ouviu falar rombo metro inocente,44243,1
26/10/2014 07:20,bom dia governador desbancou maria padilha skaf cara jacu hehehe,44247,1
26/10/2014 07:19,senhor obrigado despertar dia estar saude bora trampar mesariovoluntario votem consciente,44248,0
26/10/2014 07:19,fiz td pvc vencer vc governando podera fazer vencer tambem vendo pais crescer 0aw9ale vergonha q venca liberdade,44250,-2
26/10/2014 07:14,hj tucanada pedra avante bom dia,44252,1
26/10/2014 07:13,amoroso fala raiva,44255,1
26/10/2014 07:09,bom dia mobilizadores nao duvidas vai assumir presidencia hoje,44260,1
26/10/2014 07:09,ja fiz escolha aeciopelobrasil nao presidente queria sim opcao melhor governo atual,44261,1
26/10/2014 07:09,todo petista deveria ganhar bolsa cuba ano morando naquela prospera ilha un ano venezuela,44262,0
26/10/2014 07:06,vai votar pra quien,44264,-1
26/10/2014 07:04,aci agoraeaecioconfirma vote certo aciaig aecio presidenteaciaig aci,44265,1
26/10/2014 07:04,bom dia dea senti falta dias hoje certeza confirma ponto,44267,1
26/10/2014 06:59,facam parte brasil melhor filhos chega roubalheira pt votem agoraeaecio,44275,1
26/10/2014 06:57,bom dia brasil infelizmente viajando nao poderei contribuir hoje votando amigos favor,44277,1
26/10/2014 06:54,ai ronaldinho verdadeiros bilionarios sao lula dilma filhos plaboys aecio,44281,1
26/10/2014 06:49,acordado esperando dar horas pra ir votar,44288,-1
26/10/2014 06:47,rico pobre conversacao pobre bndes eikebatista,44289,-1
26/10/2014 06:44,hoy los brasile0aw9ale deciden presidente con suerte tendran un liberal frente una legisladora compulsiba,44292,0
26/10/2014 06:41,bom dia presidente dia nascendo teresina prenuncio grande dia agoraeaecioconfirma,44295,1
26/10/2014 06:39,malditos sao lula dilma justica sera divina cabe votar aecio presidente brasil agoraeaecioconfirma,44298,0
26/10/2014 06:38,vam cobrar ainda pq aliados sao abertos argumentos aceitos pessoas educados,44302,1
26/10/2014 06:27,melhor brasil eleito,44307,1
26/10/2014 06:26,brasil melhor agoraeaecioconfirma,44308,1
26/10/2014 06:23,bom dia vote certo aqui casa todos aecio presidente brasil agoraeaecioconfirma ate vitoria final,44314,2
26/10/2014 06:22,bom dia todos,44316,1
26/10/2014 06:20,bom dia aeciopresidente,44318,1
26/10/2014 06:20,bom dia 0aw9ale vejo s hora ir votar mudabrasil,44319,0
26/10/2014 06:18,bom dia querido presidente hoje dia mudanca vamos ganhar alias ja ganhamos chegamos ate aqui amem amem amem,44320,2
26/10/2014 06:17,hoje sinceramente fara necessario toda agitacao sera tumultuado temo brigas passeatas calmo,44322,0
26/10/2014 06:14,bom dia agoraeaecioconfirma,44326,1
26/10/2014 06:11,bom dia agoraeaecioconfirma,44329,1
26/10/2014 06:09,hoje todo mundo vai olhar eleicoes brasileiras esperando vai ganhar aeciopelamudanca aecio aeciopelobrasil,44332,0
26/10/2014 05:54,pres nao acordamos cedo verdade dormimos lutando br melhor acordo petistas investigue tudo,44343,1
26/10/2014 05:48,nao sei gostoso ouvir falar tirar pt pra diminuir corrupcao grito galera festejando gol,44348,0
26/10/2014 05:42,votar presidente consulado brasil frankfurt,44351,-1
26/10/2014 05:36,sempre pensei nao havia nada pior serra ate ver campanha,44357,-1
26/10/2014 05:28,dear fiz tudo pouco pvc ganhar mtos fizeram poder quer poder queremos dignidade brasil aeciopelobrasil,44359,0
26/10/2014 05:26,bom dia faco informacao facebook pmhposts fref nf 0awv9aiu possivel pesado demais favor verifique obrigada,44360,1
26/10/2014 05:19,aqui casi igual,44371,0
26/10/2014 05:11,dormir so acordar hora votar d ansiosa demais adw agoraeaecioconfirma boa noite todos deus proteja,44380,-1
26/10/2014 05:07,hipocrecia y mentira llenarse los bolsillos y elevar su status social y economico,44384,0
26/10/2014 05:01,sim esperando ansiosamente votar presidencia q nenhum representa eleicoes,44387,-1
26/10/2014 04:59,nao ha ganhar sendo reeleita sai dessas eleicoes perdendo feio ja perdendo saira forte,44389,0
26/10/2014 04:51,obrigacao ganhar hoje agoraeaecioconfirma,44398,0
26/10/2014 04:45,daqui pra tarde clima vai ser tenso ate final apuracao coracao nao mao fe deus,44406,-1
26/10/2014 04:42,pesquisas estao bem equilibrados hj fe aecio vai ganhar vamos unir votar,44408,-1
26/10/2014 04:37,registre alegria q hj trabalhei d graca pobjetivo q possamos colher futuro digno aaecionever,44413,1
26/10/2014 04:37,conseguistes melhor partido melhor corrente ideologica restricao povo brasileiro vamos vitoria,44414,1
26/10/2014 04:29,tbn fechado afwaxgbe aecio,44427,-1
26/10/2014 04:26,mae anos ansiosa votar agoraeaecioconfirma,44434,-1
26/10/2014 04:24,hoje dia libertacao aecio goo glwwurse bom dia presidente,44438,1
26/10/2014 04:18,porfa ganale pro dictadura comunista indolente corrupta y supremamente fea,44441,-1
26/10/2014 04:09,aqui casa ate criancas sao,44452,1
26/10/2014 04:04,brasil otimo mudar governante primeira etapa mudanca pais eleicao,44458,1
26/10/2014 03:59,zico vota aecioneves tbm precisamos acreditar fara algo diferente 0awv9aiu,44464,0
26/10/2014 03:59,bom domingo espero possamos hj mudar brasil presidente,44465,1
26/10/2014 03:55,vc mudar partido,44470,-1
26/10/2014 03:55,r tambem sujeito inteligente r tambem vota aecio parabens r voce tambem,44471,1
26/10/2014 03:52,ansiosa transito nervoso aqui nagoya bora votar agoraeaecioconfirma,44476,-2
26/10/2014 03:50,pt so deve ter burro pra fazer burro acredita,44482,-2
26/10/2014 03:48,hora mudanca nao mudar mudo pais,44485,0
26/10/2014 03:47,fechado mals ae xdah4,44487,-1
26/10/2014 03:45,0awv9ajm tambem fechado contigo boa sorte todos hoje 0awv9ajq,44491,-1
26/10/2014 03:42,rt tambem fechado contigo boa sorte todos hoje,44494,-1
26/10/2014 03:41,tambem fechado contigo boa sorte todos hoje,44500,-1
26/10/2014 03:38,boa sorte amanha moco vai dar tudo certo aeciopelobrasil,44502,1
26/10/2014 03:34,povo sao paulo escolheu primeiro turno agora segundo agoraeaecioconfirma,44506,1
26/10/2014 03:34,querido candidato,44509,1
26/10/2014 03:33,lindo la familias inteiras participando movimento pacifico alegre espontaneo,44512,4
26/10/2014 03:32,voto voce quero pais justo impostos abusivos inflacao minima agoraeaecioconfirma,44514,1
26/10/2014 03:29,tenso,44522,-1
26/10/2014 03:24,bora gente agoraeaecioconfirma faroeste caboclo trajetoria youtube watch v re yooo 0awv9aiu,44534,-1
26/10/2014 03:20,programa festejado outra farsa pt forma roubar d impostos pagos forapt folhacentrosul brgeralaud itoria revela fraude bilionaria alunos fantasmas pronatec 0awv9aiu,44541,-1
26/10/2014 03:19,fim terrorismo ditadura disfarcada fim mascaras fim sentir lesado extirpado,44542,-1
26/10/2014 03:19,ajudo sim ja ajudando perder,44544,-1
26/10/2014 03:16,japao todo mundo indo votar aecio agoraeaecioconfirma,44548,-1
26/10/2014 03:15,aci coisa especializei ultimos anos derrotar pt aciaig af8 votabrasil,44549,-1
26/10/2014 03:15,amigo corrige ai todo mundo sabe q n verdade,44550,1
26/10/2014 03:14,resposta direito veja abril brnoticiabrasil resposta direito 0awv9aiu,44552,0
26/10/2014 03:12,confiando voce faca melhor melhor pais justo tudo queremos deus ilumine souaecio,44557,3
26/10/2014 03:10,presidente aecio minas voce melhor brasil,44558,1
26/10/2014 03:08,ja bati madeira aq botei vozinha p rezar terco dia p expulsar mal q atende,44564,-1
26/10/2014 03:07,voto lider maravilhoso aecio,44567,1
26/10/2014 03:06,melhores propostas melhores apoiadores povo honesto brasil agoraeaecioconfirma,44570,1
26/10/2014 03:06,ah claro pq grandes intelectuais apoiam aebrinho racista homofobico elitista sqn,44572,-2
26/10/2014 03:05,boa noite qu amanhecer certeza brasil vitorioso facebook blogdajuflorp hotos type 0awv9aiu agoraeaecioconfirma,44574,1
26/10/2014 03:04,agoraeaecioconfirma povo cansou sofrer ser usado partidinho vermelhop agora,44578,0
26/10/2014 03:03,chegando votar to japao coracao brasileiro agoraeaecioconfirma,44579,-1
26/10/2014 03:01,ja chegando votar to japao coracao brasileiro agoraeaecioconfirma,44581,-1
26/10/2014 03:01,hoje dia especial brasileiros vamos honrar pais escolhendo melhor candidato agoraeaecioconfirma,44582,3
26/10/2014 02:57,bruno dupla marrone vota aecio neves aecioneves brconhece c onfia bruno html 0awv9aiu mudabrasil via agoraeaecioconfirma,44584,-2
26/10/2014 02:53,hoje urnas vai ser igual luta vai apanhar vai vencer eleicoes,44589,-1
26/10/2014 02:47,desde la venezuela democrata mucha suerte,44606,0
26/10/2014 02:45,vai ze aldo agora mando povo votar,44608,-1
26/10/2014 02:42,conte comigo presidente deus quiser quer ja ja votar noa madruga mariana bjs linda,44614,-1
26/10/2014 02:40,cansei vc apenas invadir sala intima onde so recebos amigos nao vc ser pt vaiprocercadinho,44619,0
26/10/2014 02:37,ai inteligente vote,44626,1
26/10/2014 02:34,en el poderoso nombre jesus le deseo toda la suerte del mundo cuide sus votos,44634,1
26/10/2014 02:30,ontem familia ameacados morte bandidos governo querem intimidar mudabrasil agoraeaecioconfirma,44641,1
26/10/2014 02:29,agora hora so nocautear simples assim ufcnocombate,44644,0
26/10/2014 02:27,dignidade sempre querido futuro presidente youtube watch v oyogc qnuu 0awv9aiu,44653,1
26/10/2014 02:27,dilma eh terrorista,44654,-1
26/10/2014 02:26,barbosa desabafa denuncia esquema dilma dominar stf absolver mensaleiros youtube watch v sokhmt qowda 0awv9aiu,44657,1
26/10/2014 02:25,queremos dois juntos sao pessoas intregras,44659,1
26/10/2014 02:22,somostodosdilma dilma claro pq nao quero debochado aebrio governando pais,44667,-1
26/10/2014 02:22,rt ex jogador atletico declara apoio twitter brappnoticiaes peciaiseleicoes internaaf8 politica ronaldinho gaucho declara apoio aecio neves shtml 0awv9aiu,44668,1
26/10/2014 02:22,sr aecio perdestes pra sraaf8 dilma minas g ainda eleito petista fostes deselegante csra dilma debates,44669,-1
26/10/2014 02:21,el bien america latina y dar el primer paso hacia la desaparicion del foro sao paulo ma0aw9ale ana debe ganar,44673,1
26/10/2014 02:17,eduardo campos morto muita tragedia pouco tempo mto estranho,44683,-1
26/10/2014 02:11,vc melhor domingo vida muda vida agoraeaecioconfirma,44691,1
26/10/2014 02:11,aci povo plantando q cara morreu menos povo menos 0awv9ajm youssef sofreu forte queda pressaoaciaig abr aituo0awv9ajqaigai aci,44692,1
26/10/2014 02:11,vao tomar porrada povo,44693,-1
26/10/2014 02:10,andreia voce sabe gestao querida ohhhhhhhhhhhh analfabeta funcional tucanalha,44700,0
26/10/2014 02:08,coracao mil vitoria deus proteja tudo certo,44708,1
26/10/2014 02:08,conte comigo presidente espero regressar trabalhar brasil maia justo ajudar desenvolvimento crescimento,44709,1
26/10/2014 02:06,sujo mal lavado nao sei vou votar coisa certa nao posso votar nulo decidir,44713,-3
26/10/2014 02:05,aparecido perfis defendendo apenas seguidores estranho ne af8 somostodosdilma,44720,0
26/10/2014 02:05,olha playboy bebum voce quer colocar presidencia pais sr aecioneves neste pais nao ha lugar,44722,-1
26/10/2014 02:04,nao errado presidente boa votacao amiga agoraeaecioconfirma,44724,-1
26/10/2014 02:03,quero paz quero volta orgulho verde amarelo quero libertacao quero pra presidente amanha confirma,44729,-1
26/10/2014 02:02,q decepcao ronaldinho,44737,-1
26/10/2014 02:01,diretamente psdb aeciosnow abominavelhomemdasneves voce vemcomtudodilma dilma valente,44740,1
26/10/2014 01:59,oi amigo deixa ser cinico aecio,44751,0
26/10/2014 01:58,tarde todos exercam direito voto conscientemente busca brasil melhor decente aecio,44757,2
26/10/2014 01:58,vitoria sera queda sistema corrupto opressor vamos libertar nao so brasil tb america sul,44760,-3
26/10/2014 01:57,amanha caminhada sera realmente encerrada porque golpe capa veja desmascarado tse deu direito resposta,44762,0
26/10/2014 01:57,amanha vou confiante confirma,44763,1
26/10/2014 01:57,sao paulo escolheu 0awv9alo primeiro turno vai confirmar 0awv9alo turno adw agoraeaecioconfirma,44764,1
26/10/2014 01:55,vamos votar deus abencoe independente resultado conceda sabedoria,44768,-1
26/10/2014 01:54,fantastico hahahaha boa af8 pt foradilma,44773,1
26/10/2014 01:53,amanha brasil vai libertar vez partido escroto podre historia psdb vai acabar vez todas,44774,-3
26/10/2014 01:53,ma0aw9ale ana hay elecciones presidenciales en brasil con la posibilidad q social democrata llegue gobernar ese pais,44775,0
26/10/2014 01:51,amigos perder nao fica triste vai ter outras eleicao,44779,-2
26/10/2014 01:50,amigos perder nao fica triste pois importante competir,44782,-2
26/10/2014 01:50,nao quero espancador mulher viciado cocaina alcool ladrao niobio aeroporto desvios verbas podre,44784,-2
26/10/2014 01:50,bom ja decidido amanha voto agoraeaecioconfirma,44786,2
26/10/2014 01:50,rs aecio neves gauchos vao,44790,-1
26/10/2014 01:50,exato bom todos assim,44791,2
26/10/2014 01:49,excelente,44792,1
26/10/2014 01:48,vc acredita partido q tentou censurar revista vandalizou sede,44798,-2
