text	sentiment
 to rindo gente achando foda porque votou dilma 	negativo
aecio vai chegar dilma   nao duvido nada   eleicoes	neutro
dilma frente segundo g	neutro
 voce quer mudanca votando marina  dilma ta ruim dilma vai ficar pior 	negativo
segura dilma acoes sociais nordeste	positivo
agora nao adianta chorar leite derramado  dilma vai ganhar ja 	positivo
agora dilma vai enfrentar partido unido animado clima vai ser quente pt dizia queria aecio deve ta repensando	positivo
pra ter votado maconheira psol porem povo desprovido inteligencia votaram dilma	negativo
ah nao galera  dilma   serio 	negativo
vcs bando pnc estudam alucinadamente fazer enem  sa porra so existe causa lula vulgo dilma	neutro
nao quero aecio  menos dilma faz 	positivo
aecio vai ganhar dilma segundo turno	positivo
gente  to muita raiva  tudo ano  brasileiros ainda votam dilma pqp alguem explicar 	negativo
voto dilma tarso olivio dilmapravencer   migosdopresidentelulablogspotbrvoto  dilma tarso olivio  via 	neutro
dilma novamente presidente ja comprando passagem pra paris	neutro
  dilma aecio  eleicao maravilhosa  amigos 	positivo
sempre   nordeste dilma pera pt lugar tao lindo pode pensa so assim    affs	positivo
 turno tchau dilma	neutro
aecio dilma prefiro dilma	neutro
 dilma vem acirrado 	neutro
saiu agr ibope diferenca dilma marina kg	positivo
ai votam dilma   verdadeiro uso bolsa familia cade  usam pra fazer monte merda	positivo
defender qualquer candidato beleza  galerinha dilma  n sabe proposta  indice corrupcao etc  nojo	neutro
governo dilma so cresceu roubalheira kkkkkkkkk so pt rouba kkkkkkk aqui porra kkkkkkkk	neutro
votei dilma reclamar voto novo emabiggestfansjustinbieber	neutro
lasier eleito senador aecio so   atras dilma  parece pesadelo pior brasil perdendo x	negativo
favor dilma ganhar	positivo
ate sexta jurava segundo turno ia ser dilma marina	negativo
aecio dilma passaram campanha toda atacando marina pior pt provavel marina apoie aecio	negativo
negocio nao dilma   n aecio  marina  negocio beterraba sdjfcsksdjflcsd amosou	neutro
  votos dilma	neutro
pessoal globo disfarca sao petralhas credo  cristina lobo tchurma babando dilma  affff 	neutro
aecio dilma segundo turno  	neutro
dilma roussef   aecio neves   elecciones presidenciales brasil sondeo pie urna 	neutro
candidato voces  dilma   tirou maior empresa brasil paginas economia enviou direto pras paginas policiais  pse	positivo
gigante acordou    dai hoje votam dilma  pictwittervhfdaczb	neutro
prefiro aecio dilma   prefiro	neutro
presidente      votos apurados brasil dilma rousseff    aecio neves   marina silva   luciana   	neutro
fala gigante acordou vota dilma	positivo
vou tour dilma	neutro
 olha aecio subindo  olha dilma caindo 	neutro
nao votaria aecio marina menos dilma nulo luciana apesar nao ganhar	negativo
nao acredito tantos queria estar morta levaram morte tragica dilma aecio segundo turno	negativo
vendo nao acreditando vendo  boca urna  ta dando dilma aecio turno  nao reclamam idiotas	negativo
chupa dilma tamo chegando  	negativo
nao adianta votar qlq merda dizer q q mudar  dilma n boa n q qlq melhor	positivo
dilma aecio diferenca so  tudo indica sera segundo turno	negativo
manifestacoes ano passado votei dilma sim   manifestacao  contra dilma   n surgiu ngm melhor q 	neutro
pessoal tt falando dilma aecio  dilma povo tmnc	neutro
dilma ta caindo  sos	negativo
dilma comprou votos legalmente	positivo
bresil datafolha   selon   des bulletins depouilles  dilma    aecio   et marina eliminee avec    aovivofolhauolbr  aovivos 	neutro
   dilma   aecio   pictwittergfoarbev 	neutro
acho pessoas votaram marina votam dilma segundo turno	negativo
ainda nao voto  to indignada voces serem burros ponto votarem dilma dps todas manifestacoes  pqp	negativo
dilma aecio vixe tao robando euvoteimarina	neutro
pesquisas apontam luciana genro frente dilma   marina aecio reta final campanha eleitoral    agencialgbtbrpesquisas apon tam luciana genro frente dilma marina aecio reta final campanha eleitoral 	neutro
povo vai pra rua protestar ainda continuam votando dilma   vai entender ne	neutro
alagoas    secoes apuradas dilma      marina     aecio   	neutro
presidente   joinville      aecio    dilma   	neutro
gente  mudou lula estragou brasil vcs votam dilma   preguica burrice vcs	negativo
  aki bahia dilma ta ganhando	positivo
impossivel escolher dilma aecio	negativo
nordeste  dilma imbativel	neutro
dilma ganhando estado aecio aprovacao assim gente   ai tetra pt   	positivo
  diferenca dilma p aecio  jeito vai ser ir p ipora votar segundo turno	negativo
virada historicaaaaaaaaaaaaaaaaaaaaaaa ceara  divulgatsejusbroficialindex   camilogovernador assume ponta vai pras cabeca     dilma	neutro
  dilma   aecio  marina  menos  boca urna	positivo
 uf dilma   silva debiera apoyar neves 	neutro
 acho nao  pq aecio pro segundo turno  povo votou marina vai votar aecio nao dilma	negativo
nordeste   reduto petismo  comprados assistencialismo  fazem diferenca p dilma  pictwittervddbztdbr	neutro
bolsa familia nordeste inteiro vai dilma	positivo
dilma aecio nao sei pior gebte tadinha lulu devia ir pro segundo turno pq vcs nao votaram  coiso	negativo
jornalistas regurgitando nordeste vota dilma causa bolsa familia parem achar brasil so faz sudeste	neutro
dia superar copa   irrei amar dilma mim mesma   nunca	positivo
dilma cancer brasil	neutro
chamam paulistas burros votarem dilma cara psdb sinto incluida xingamento  nao tendo votado 	neutro
resta torcer pra dilma   pra merdecio cague pais assim cagou minas 	negativo
terra aecio neves  dilma rousseff lidera votacao presidente	neutro
apuracao oficial maome    aecio    dilma   maomeprapresidente	neutro
dilma ja ganhou  ne  ceis sao foda  putz  	negativo
dilma pessima presidente aecio nao fica atraslidar 	positivo
  urnas apuradas brasil dilma    aecio    marina    soumarina m euvoteimarina	neutro
  urnas dilma  aecio  marina 	neutro
dilma dispara nordeste nordeste deveria ser outro pais	neutro
quero q dilma foda dilmapravencer	negativo
nao agento ver galera reclamando apuracao votos  p urna votou romario  dilma   etc	neutro
mano odeio governo dilma   odeio pt	negativo
povo q vota dilma nao dinheiro pra cesta basica vai ter dinheiro pra copa olha licenca	neutro
   apurados dilma    aecio    marina     ja marina	neutro
agora sim  politica ficou interessante  aecio x dilma  q maioria povo esperava 	positivo
dilma ver todos protestos  nao entendi   	neutro
dilma votos mato grosso	negativo
dilma   morite	neutro
antes aecio dilma questao 	neutro
gente dilma   serio	negativo
votar dilma segundo turno fuder 	negativo
dilma liderando pesquisa   rapaz  vai tomar cu quero povo foda brasileiro obrigacao tomar cu	negativo
ta nao sei nada sei nada vota aecio rico vota dilma pobre vot	negativo
vcs q ta reclamando dilma pelamor filhinhos unfollo nao quero	negativo
gente  aecio vai massacrar dilma t  menos aqui parana	negativo
ai odio desse povo ta votando dilma	negativo
mg estado aecio elegendo dilma  chegaria ser comico politica n meio tragico	positivo
dilma perder pictwitteroiybfoshmf	neutro
 paraiba marina dilma 	neutro
nao  diz pra mim dilma nao ta ganhando eleicao 	negativo
msm p segundo turno  btf q dilma ganha	positivo
nordestinos so votam dilma medo perder bolsa familia outros programas 	negativo
  parcial presidente dilma aecio  turno     	negativo
dilma deveria ganhar primeiro turno  	positivo
dilma aecio segundo turno  pqp  suja mal lavado 	negativo
dilma aecio  mil vezes dilma  infelizmente vou ter votar nela	negativo
dilma   incomplacente  erroneo  gente  	neutro
filha dilma ta rica  pq sera 	positivo
bem dilma nao vence acho 	negativo
norte nordeste tudo dilma aecio agora so ladeira ja comecou applausar	neutro
dilma vai ser reeleita	neutro
dilma ira sofrer segundo turno alem tempo tv igual  toma surra debate vai ser complicado	negativo
eca dilma	negativo
so pra lembrar  aecio dilma nao vao governar vc  vao governar banqueiros empresas doaram pra 	neutro
vcs vao rua protestar  chega eleicao plau votam dilma  vem twitter ficar mimimi ah chupa pau	negativo
eduardo campos definitivamente enterrado  apos ascensao astronomica aecioneves  turno dilma segue lideranca pt	neutro
dilma merda ainda vai ser mesma  tanto faz	negativo
verdade  sendo dilma nao la  vai continuar mesma porcaria querido proletariado	negativo
vei  n opcao votar  dilma aecio  n sei pior	negativo
pena eleitor dilma levar bala perdida menor infrator precisar ser atendido sus	negativo
nordeste votando tudo dilma salvando pais	neutro
dilma fique  nao voto nele	neutro
so acho dilma vai ganhar novo	positivo
aecio pegou ja turno votos marina teoricamente  so herdaria segundo parte dilma vai ficar so pro segundo  	neutro
aecio encostado dilma   adooooooro	neutro
tiririca candidata presidente  ganharia lavada dilma   ainda faria coisas certeza  hahaha	positivo
aecio dilma sao politicas bem diferentes   nao tratem tanto faz  	positivo
 dilma rainha	neutro
ptralhas   ate fim apuracao vantagem dilma deve subir pouco  votacao aecio surpreendente	positivo
nojo dessa dilma vagabunda	negativo
dilma    aecio    marina    procurando credibilidade datafolha pictwitteroplapxhtf	neutro
gente vai ser dilma novo sei posso ficar triste acho fez bastante coisa pras expectativas	negativo
   los resultados oficiales confirman hasta ahora dilma gana y va segunda vuelta con aecio marina desinflo	positivo
votou aecio x qauem votou dilma ta meio little monster x katycat	negativo
nao contra dilma contra tantos beneficios povo nordeste ganha serem bando vagabundos	positivo
todos votaram dilma bando fdp  querem mudar brasil assim  ah tnc	neutro
dilma ta estuprando aecio nordeste	neutro
dilma x aecio  turno  tristeza	neutro
falaram tanto dilma ta primeiro  sera q posso chamar hipocrisia  	positivo
deus segundo turno vou pra medianeira so pra votar dilma	negativo
dilma aecio  turno  to saindo brasil	neutro
aecio dilma tempo tv agora  vai ser choque monstro	neutro
urnas apuradas dilma votos contra   aecio ovotonaabsurda	neutro
problema voces votam dilma   euvoteimaria	neutro
nao acredito q dilma ainda ta frente  onde povo ta cm cabeca pra votar naquela mulher	neutro
dilma aecio entidades dizem aecio sera presidente	neutro
aecio perdeu pra dilma minas acorda brasil	neutro
brasileiro mto hipocrita diz q dilma faz manifestacoes p fim votar nela    nao adianta quebrar cara vezes p aprender	neutro
entao deu dilma x aecio pro segundo turno  producao   pt x psdb  ja sinto anular voto vez	positivo
dilma   lula  lula dilma  anos ate 	neutro
der segundo turno dilma x aecio ganhar mato	positivo
apurados  dilma aecio caminhando pra  turnotenso	positivo
dilma reina nordeste pqp vai tomar cu oq naum faz bolsa familia	neutro
dilma  segundo turno nao vai ser facil	positivo
gente dilma nao pode ganhar porra	negativo
 escolhi dilma	neutro
vcs pesquisar aecio cago minas dilma cago brasil simplismente brasil ta fodido	negativo
vcs votaram votarao dilma   conseguem argumentar porque ser melhor aecio usar cheira po justificativa 	positivo
nada declarar sobre dilma aecio	neutro
confirma  er resultado oficial brasil  dilma    neves   y silva    	neutro
dilma ta ganhando nao podce	positivo
   dilma rousseff  fue la votada en las elecciones presidenciales brasil  con   segun sondeo  owlyciu 	positivo
   mil vezes dilma q aecio tambem	negativo
 perto matriz outro lado rua  tava passando uns carros propaganda dilma tal	negativo
quero ver hipocritas fazendo protesto contra dilma 	neutro
nordeste dilma perde apenas pernambuco  motivos obvios  pra marina silva aecio desempenho baixo	negativo
to jogado tamo  tomara q dilma ganhe  terroristas invadiram mate logo malditos q votaram nela 	neutro
povo brasileiro ainda burro suficiente pra tentar reeleger dilma   resposta siiiim   brasileiro burro forapt	negativo
gente dois sao merda acho dilma vai ganhar segundo turno brasil anti tucano anti petista	positivo
 romario ganhou  dilma aecio segundo turnogovernador ta dando pezao	negativo
ah nao  dilma tah frente nao possivel 	positivo
parece q todos torcem desesperadamente pra dilma falam d votos nordeste n bolsa familia	negativo
governo dilma beneficiou pobres ricos tao reclamando porque tao tomando cu	positivo
doenca desse povo votou dilma dps tudo fez	neutro
dilma so ta ganhando pq povo besta  troxa inutil nordeste vota nela bolsa familia	neutro
queria luciana ganhasse  qualquer candidato melhor dilma	positivo
dificil entender dilma ta primeiro  reclamam tanto votam nela aff	negativo
gente dilma maior corrupta terrorista deus  aecio pode ser safado igual todo politico qualquer melhor dilma	neutro
faltou pouco chegar vaca dilma	negativo
acordo pesquisa ibope datafolha  encomendadas rede globo  teriamos segundo turno dilma   	neutro
  votos escrutados dilma   aecio  	neutro
  apurados sp aecio  dilma  marina 	neutro
porcaria dilma reeleger  perdeu mt apoio pq pt ta perdendo mt praticamente tds cargos	negativo
 turno    vamos aecio agora tiramos pt so espero marina nao apoie dilma  	neutro
geral voto dilma la	positivo
 sim  marina ta frente la causa eduardo campos assim ta pau pau dilma	negativo
infelizmente  anos dilma	positivo
espero galera votou marina vote dilma   caso segundo turno	negativo
dilma aecio dilmapravencer euvoteimarina   jornal nacional   apurado  presidanta  aecio kkkkkkkkkkkkkkkkkkkkkkkkkkk	neutro
dilma liderando apuracao	neutro
adiantou protestar ano passado pra agora reelegerem dilma   boa  povo brasileiro merda 	positivo
segundo turmo babadoooo dilma aecio vou votar dilma   jamais votarei neste cheirador po aecio     noiaaaaaa   	neutro
dilma ganhar comecarem manifestacao espero policia acerte bala borracha tds	positivo
vontade quebrar urna cabeca dilma	neutro
aecio ta dilma   eita vai ter emocao nesse segundo turno	negativo
dilma votos paraiba	neutro
urnas apuradas  dilma mantem lideranca owlyciugg eleicoes	neutro
aecio neves votos validos  pra dilma fechar cu ficar medo pro segundo turno	negativo
resultado ate momento brasil    dilma  pt      votos  aecio neves  psdb      votos 	positivo
voto dilma porque sim	neutro
kenhe ki votou dilma p dar falu	neutro
 pero parece q aecio en vuelta obligara dilma anticipar cambios esa mi es la gran noticia	positivo
impressionante so gente burra fudida vida tipo povao nordeste vota dilma	negativo
dilma vai criar bolsas	positivo
  nao miseravel ignorante escolhi dilma	positivo
 nao contra governo dilma   ninguem entende ne	neutro
 dilma rousseff encabeza sondeo boca urna en brasil  iftttsxxkc	neutro
profundamente espantado diferenca minuscula dilma aecio acontecendo brasil 	neutro
aecio votos pernambuco  terra eduardo campos  estado  marina dilma iriam pro segundo turno  marina  lugar 	neutro
pq presidente brasileiro so nome estranho  lula  dilma   aecio  caralhos chama aecio 	negativo
